conversation_hash,variant,language,code_index,error_line,error_character,error_id,error_message
73b68ddef542d7a9cb3a3ba83c3031b7,from-security-standpoint,python,1,6,9,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'Popen' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'."
74ab1a332b0e907e3ee5ff20c80ab2d9,from-security-standpoint,python,0,10,1,files.python.rules.lang.security.audit.exec-detected,"Detected the use of exec(). exec() can be dangerous if used to evaluate dynamic content. If this content can be input from outside the program, this may be a code injection vulnerability. Ensure evaluated content is not definable by external sources."
74e31dbe8ea9aec3d4fecd5bf16997c5,from-security-standpoint,python,0,2,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service."
74e31dbe8ea9aec3d4fecd5bf16997c5,from-security-standpoint,python,0,13,32,files.python.rules.lang.security.use-defused-xml-parse,"The native Python `xml` library is vulnerable to XML External Entity (XXE) attacks.  These attacks can leak confidential data and ""XML bombs"" can cause denial of service. Do not use this library to parse untrusted input. Instead  the Python documentation recommends using `defusedxml`."
75011c33d1e621510c48e5d80b1cdc00,from-security-standpoint,python,1,48,5,files.python.rules.django.security.injection.sql.sql-injection-db-cursor-execute,"User-controlled data from a request is passed to 'execute()'. This could lead to a SQL injection and therefore protected information could be leaked. Instead, use django's QuerySets, which are built with query parameterization and therefore not vulnerable to sql injection. For example, you could use `Entry.objects.filter(date=2006)`."
75011c33d1e621510c48e5d80b1cdc00,from-security-standpoint,python,1,56,9,files.python.rules.django.security.injection.sql.sql-injection-db-cursor-execute,"User-controlled data from a request is passed to 'execute()'. This could lead to a SQL injection and therefore protected information could be leaked. Instead, use django's QuerySets, which are built with query parameterization and therefore not vulnerable to sql injection. For example, you could use `Entry.objects.filter(date=2006)`."
75011c33d1e621510c48e5d80b1cdc00,from-security-standpoint,python,1,57,9,files.python.rules.django.security.injection.sql.sql-injection-db-cursor-execute,"User-controlled data from a request is passed to 'execute()'. This could lead to a SQL injection and therefore protected information could be leaked. Instead, use django's QuerySets, which are built with query parameterization and therefore not vulnerable to sql injection. For example, you could use `Entry.objects.filter(date=2006)`."
75011c33d1e621510c48e5d80b1cdc00,from-security-standpoint,python,1,58,9,files.python.rules.django.security.injection.sql.sql-injection-db-cursor-execute,"User-controlled data from a request is passed to 'execute()'. This could lead to a SQL injection and therefore protected information could be leaked. Instead, use django's QuerySets, which are built with query parameterization and therefore not vulnerable to sql injection. For example, you could use `Entry.objects.filter(date=2006)`."
75011c33d1e621510c48e5d80b1cdc00,from-security-standpoint,python,1,75,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
75402876c28958aac9f1aad3870838bf,from-security-standpoint,python,0,10,7,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
75402876c28958aac9f1aad3870838bf,from-security-standpoint,python,1,19,5,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
75402876c28958aac9f1aad3870838bf,from-security-standpoint,python,2,3,11,files.python.rules.lang.security.deserialization.avoid-pickle,"Avoid using `pickle`, which is known to lead to code execution vulnerabilities. When unpickling, the serialized data could be manipulated to run arbitrary code. Instead, consider serializing the relevant data as JSON or a similar text-based serialization format."
763951d9952e25a87647515b269dea04,from-security-standpoint,python,2,34,8,files.python.rules.lang.security.audit.dangerous-subprocess-use-audit,"Detected subprocess function 'run' without a static string. If this data can be controlled by a malicious actor, it may be an instance of command injection. Audit the use of this call to ensure it is not controllable by an external resource. You may consider using 'shlex.escape()'."
76eb0a15e970ab1f0c6ae2cb5d051d9c,from-security-standpoint,python,1,9,12,files.python.rules.lang.security.insecure-hash-algorithm-md5,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.
76eb0a15e970ab1f0c6ae2cb5d051d9c,from-security-standpoint,python,2,5,12,files.python.rules.lang.security.insecure-hash-algorithm-md5,Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.
76fe7cd5e927bb5077a7e6911736dadd,from-security-standpoint,python,0,30,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
76fe7cd5e927bb5077a7e6911736dadd,from-security-standpoint,python,1,20,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
76fe7cd5e927bb5077a7e6911736dadd,from-security-standpoint,python,2,24,5,files.python.rules.flask.security.audit.debug-enabled,"Detected Flask app with debug=True. Do not deploy to production with this flag enabled as it will leak sensitive information. Instead, consider using Flask configuration variables or setting 'debug' using system environment variables."
79f88545926b0ac38226e3eb2be38022,from-security-standpoint,python,0,3,1,files.python.rules.lang.security.use-defused-xml,"The Python documentation recommends using `defusedxml` instead of `xml` because the native Python `xml` library is vulnerable to XML External Entity (XXE) attacks. These attacks can leak confidential data and ""XML bombs"" can cause denial of service."
